year,month,day,hour,minute,lat,lon,intensity,size,distance,Storm_NosyBe_1h,Storm_NosyBe_3h
2004,1,26,7,30,-13.2867,48.3766,184,49572,2.24,0,0
2004,1,26,7,45,-13.1973,48.3987,176,49887,5,0,0
2004,1,26,8,0,-13.1063,48.3682,199,48249,7.62,0,0
2004,1,26,8,30,-12.7779,48.4157,170,43632,18.97,0,0
2004,1,26,8,45,-13.1442,47.6589,131,38124,12.08,0,0
2004,1,26,9,0,-13.0263,47.7228,126,37422,12.73,0,0
2004,1,26,9,30,-12.8851,48.977,231,36936,21.93,0,0
2004,1,26,9,45,-12.7957,48.9996,240,2313,24.76,0,0
2004,1,26,10,0,-13.3513,49.4592,128,36954,22,0,0
2004,1,26,10,30,-14.9917,50.4783,388,2790,60.42,0,0
2004,1,26,11,0,-13.5846,50.1436,126,36081,33.73,0,0
2004,1,26,19,15,-13.02,47.5171,115,11070,15.81,0,0
2004,1,26,19,30,-12.9037,47.6322,189,10854,16.4,0,0
2004,1,26,19,45,-12.7558,47.6872,223,10449,19.7,0,0
2004,1,26,20,0,-12.6397,47.8039,187,9216,22.56,0,0
2004,1,26,20,30,-12.9451,48.0041,160,6210,12.37,0,0
2004,1,26,20,45,-12.918,48.0985,186,4617,13.04,0,0
2004,1,26,21,0,-12.8893,48.1408,226,61434,14,0,0
2004,1,26,21,15,-12.8909,48.1929,247,60417,14.04,0,0
2004,1,26,21,30,-12.8926,48.2454,283,54711,14.14,0,0
2004,1,26,21,45,-12.8639,48.2881,259,48609,15.3,0,0
2004,1,26,22,0,-12.8353,48.3308,218,18387,16.49,0,0
2004,1,26,22,15,-12.6065,47.6914,243,14661,24.04,0,0
2004,1,26,22,30,-13.2702,47.854,110,1953,8.06,0,0
2004,1,26,22,45,-13.1825,47.9277,102,1800,7.21,0,0
2004,1,26,23,0,-13.5318,47.5833,113,2088,17,0,0
2004,1,26,23,15,-13.6516,47.5724,99,2574,20,0,0
2004,1,26,23,30,-13.6533,47.6242,106,3006,19.21,0,0
2004,1,26,23,45,-13.6245,47.6653,111,3483,17.8,0,0
2004,1,27,0,30,-13.0186,48.443,110,6642,11.18,0,0
2004,1,27,0,45,-12.9596,48.4755,112,135,13.42,0,0
2004,1,27,1,0,-12.9007,48.5084,121,7470,15.65,0,0
2004,1,27,10,30,-13.6533,47.6242,115,20718,19.21,0,1
2004,1,27,10,45,-14.0775,47.7186,192,225,30.53,0,1
2004,1,27,11,0,-13.7495,47.8103,200,2124,19.21,1,1
2004,1,27,11,15,-13.7495,47.8103,245,5490,19.21,1,1
2004,1,27,11,30,-13.5417,47.8935,226,2718,12.04,1,1
2004,1,27,11,45,-13.3022,47.916,237,3276,7,1,1
2004,1,27,12,0,-13.3325,47.9263,233,3591,7.07,1,1
2004,1,27,12,15,-13.2751,48.0101,228,3636,5.1,1,1
2004,1,27,12,30,-13.3375,48.0825,226,6345,4.12,1,1
2004,1,27,12,45,-13.3662,48.0405,230,4392,5.39,1,1
2004,1,27,13,0,-13.3375,48.0825,225,3753,4.12,1,1
2004,1,27,13,15,-13.189,48.1361,213,12699,4.47,1,1
2004,1,27,13,30,-13.0711,48.2006,202,2160,8,1,1
2004,1,27,13,45,-12.9531,48.265,214,1809,12.17,1,1
2004,1,27,14,0,-12.8671,48.393,225,6606,15.81,1,1
2004,1,27,14,15,-12.7795,48.4685,225,2970,19.31,1,1
2004,1,27,14,30,-12.7509,48.5113,214,1818,20.62,1,1
2004,1,27,14,45,-12.5725,48.5576,196,216,26.93,1,0
2004,1,27,15,0,-13.1522,47.9175,201,198,7.81,1,0
2004,1,27,15,15,-13.1752,48.6527,244,11151,9.43,1,0
2004,1,27,15,30,-13.0252,48.6546,233,6219,13.45,1,0
2004,1,27,15,45,-12.8769,48.7102,249,1989,18.6,1,0
2004,1,27,16,0,-13.4606,48.1759,298,28539,5.83,1,0
2004,1,27,16,15,-13.3424,48.2397,264,3015,1.41,1,0
2004,1,27,16,30,-13.1349,48.3256,251,3222,6.32,1,0
2004,1,27,16,45,-13.0488,48.4529,249,3501,10.3,0,0
2004,1,27,17,0,-12.7779,48.4157,243,3681,18.97,0,0
2004,1,27,17,15,-12.7541,48.617,220,3744,21.47,0,0
2004,1,27,17,30,-13.2901,48.4825,216,12411,4.12,0,0
2004,1,27,17,45,-13.1702,48.4936,225,1809,7.07,0,0
2004,1,27,18,0,-13.1111,48.526,211,3816,9.22,0,0
2004,1,27,18,15,-13.0235,48.6016,199,15345,12.81,0,0
2004,1,27,18,30,-12.9358,48.6772,176,4914,16.4,0,0
2004,1,27,18,45,-13.209,48.7697,171,5796,10.77,0,0
2004,1,27,19,0,-13.1228,48.8985,168,6777,14.76,0,0
2004,1,27,19,15,-13.0959,48.9955,150,7920,17,0,0
2004,1,27,19,30,-13.2191,49.091,164,8802,16.49,0,0
2004,1,27,19,45,-13.1026,49.2106,165,9207,20.62,0,0
2004,1,27,20,0,-13.047,49.3521,137,9342,24.17,0,0
2004,1,27,20,15,-13.1566,49.0162,155,8874,16.16,0,0
2004,1,27,20,30,-13.0688,49.0923,195,8370,19.24,0,0
2004,1,27,20,45,-13.0114,49.1791,182,1638,21.95,0,0
2004,1,27,21,0,-12.895,49.2997,159,6300,26.63,0,0
2004,1,27,21,15,-12.9896,49.4397,138,5580,26.83,0,0
2004,1,27,21,30,-12.9035,49.5717,109,6345,30.89,0,0
2004,1,28,4,45,-13.2107,48.8233,109,4275,11.7,0,0
2004,1,28,5,15,-13.1869,49.0263,125,441,15.81,0,0
2004,1,28,5,30,-13.0114,49.1791,132,774,21.95,0,0
2004,1,28,5,45,-12.8344,49.2794,144,1206,27.8,0,0
2004,1,28,6,0,-13.2225,49.1988,142,1503,18.44,0,0
2004,1,28,6,15,-13.2547,49.2639,148,1989,19.24,0,0
2004,1,28,6,30,-13.1685,49.3942,130,3897,22.8,0,0
2004,1,28,6,45,-13.1112,49.4822,116,4977,25.3,0,0
2004,1,28,13,0,-13.3211,47.5641,279,17964,14.04,1,0
2004,1,28,13,15,-13.2638,47.6473,252,576,12.04,1,0
2004,1,28,13,30,-13.4489,47.8107,254,21717,11.18,1,0
2004,1,28,13,45,-13.5771,48.0605,280,23139,10.82,1,0
2004,1,28,14,0,-13.5484,48.1024,299,4860,9.43,1,0
2004,1,28,14,15,-13.3678,48.0927,291,5985,4.47,1,0
2004,1,28,14,30,-13.2784,48.1144,277,7569,3.16,1,0
2004,1,28,14,45,-13.2227,48.2511,263,7308,3,0,0
2004,1,28,15,0,-13.1349,48.3256,251,441,6.32,0,0
2004,1,28,15,15,-13.0776,48.4106,235,9387,8.94,0,0
2004,1,28,15,30,-12.9899,48.4856,212,10458,12.53,0,0
2004,1,28,15,45,-13.7465,48.6412,170,10935,14.56,0,0
2004,1,28,16,0,-13.6873,48.6728,204,11520,13,0,0
2004,1,28,16,15,-13.6281,48.7048,222,11997,11.66,0,0
2004,1,28,16,30,-13.5689,48.7364,206,11430,10.63,0,0
2004,1,28,16,45,-13.5401,48.779,183,10989,10.63,0,0
2004,1,28,17,0,-13.5775,49.0042,168,9531,14.42,0,0
2004,1,28,17,15,-13.5524,49.1554,156,9153,16.55,0,0
2004,1,28,17,30,-13.4966,49.2957,137,9198,18.68,0,0
2004,1,28,17,45,-13.5342,49.5247,131,11547,22.8,0,0
2004,1,28,18,0,-13.509,49.6779,111,12807,25.5,0,0
2004,1,28,22,15,-14.4404,47.745,220,30942,42.05,1,0
2004,1,28,22,30,-14.597,47.905,208,3762,45.88,1,0
2004,1,28,22,45,-14.6925,48.0438,195,342,48.08,1,0
2004,1,28,23,15,-14.7343,48.3725,140,4392,47.68,0,0
2004,1,28,23,30,-14.282,48.4142,116,630,32.25,0,0
2004,1,28,23,45,-13.6298,48.7579,136,4311,12.21,0,0
2004,1,29,0,0,-13.5723,48.8432,126,972,12.04,0,0
2004,1,29,0,15,-13.5114,48.8218,114,1053,10.82,0,0
2004,1,29,0,30,-13.3914,48.8326,114,918,10.2,0,0
2004,1,29,0,45,-12.9473,49.0507,134,621,21.4,0,0
2004,1,29,1,0,-13.1043,49.2646,129,3483,21.54,0,0
2004,1,29,1,15,-12.9524,49.2125,129,3366,23.85,0,0
2004,1,29,1,30,-12.8647,49.2897,130,657,27.2,0,0
2004,1,29,1,45,-12.7753,49.3126,135,1260,29.83,0,0
2004,1,29,2,0,-12.6877,49.3903,136,1422,33.3,0,0
2004,1,29,2,15,-12.5983,49.4136,120,486,36.07,0,0
2004,1,29,2,30,-12.5092,49.4379,107,3294,38.9,0,0
2004,1,29,2,45,-12.7348,49.9476,94,3960,40.82,0,0
2004,1,29,3,0,-12.6774,50.0366,113,4437,43.57,0,0
2004,1,29,3,15,-12.6505,50.1374,106,4752,45.79,0,0
2004,1,29,3,30,-12.5931,50.2272,172,4914,48.55,0,0
2004,1,29,3,45,-14.7051,47.5335,266,3978,52.77,0,0
2004,1,29,4,0,-14.8926,47.705,263,2061,57.38,0,0
2004,1,29,4,15,-14.8656,47.798,240,4959,55.71,0,0
2004,1,29,4,30,-14.8079,47.8795,225,5418,53.14,0,0
2004,1,29,4,45,-14.8441,48.0485,218,1998,53.16,0,0
2004,1,29,5,0,-14.8478,48.154,188,5265,52.63,0,0
2004,1,29,5,15,-14.7883,48.1838,149,801,50.45,0,0
2004,1,29,5,30,-14.6981,48.2022,111,126,47.3,0,0
2004,1,29,6,0,-14.9669,48.0949,134,657,57.01,0,0
2004,1,29,8,15,-14.7069,47.5852,227,21420,52.33,0,1
2004,1,29,8,30,-14.7681,47.6074,203,21042,54.13,0,0
2004,1,29,9,15,-14.1831,48.1692,215,17838,30.08,0,0
2004,1,29,9,30,-14.2424,48.1386,208,16218,32.28,0,0
2004,1,29,10,15,-13.326,47.719,121,1242,11.05,1,0
2004,1,29,10,30,-13.208,47.7822,117,675,9.49,0,0
2004,1,29,10,45,-13.0885,47.7943,113,171,10.63,0,0
2004,1,29,11,0,-13.3711,48.1974,111,207,2.83,0,0
2004,1,29,11,15,-13.3104,48.1769,102,144,2,0,0
2004,1,29,11,30,-13.2768,48.0622,97,180,4.12,0,0
2004,1,29,11,45,-13.1587,48.1258,94,1098,5.39,0,0
2004,1,29,12,0,-13.2972,47.7602,94,1584,10,0,0
2004,1,29,12,30,-13.1123,47.5977,151,2601,13.42,0,0
2004,1,29,12,45,-13.0215,47.5683,158,3402,15,0,0
2004,1,29,13,0,-12.9308,47.539,186,702,16.97,0,0
2004,1,29,13,15,-12.872,47.5715,174,873,17.8,0,0
2004,1,29,13,30,-12.8767,47.7258,145,1053,16.12,0,0
2004,1,29,13,45,-12.9483,48.1084,183,10251,12.04,0,0
2004,1,29,14,0,-13.0121,48.2329,222,10917,10.05,0,0
2004,1,29,14,15,-12.8288,48.1211,192,11178,16,0,0
2004,1,29,14,30,-12.7397,48.1438,182,4320,19.03,0,0
2004,1,29,14,45,-12.6792,48.1244,154,5112,21.02,0,0
2004,1,29,15,0,-12.6522,48.2192,118,5958,22.2,0,0
2004,1,30,5,0,-14.8981,47.8615,398,34830,56.3,0,0
2004,1,30,6,0,-14.7105,47.689,197,13464,51.48,0,0
2004,1,30,6,15,-14.6817,47.73,167,12537,50.16,0,0
2004,1,30,6,30,-14.6546,47.8231,114,1530,48.47,0,0
2004,1,30,6,45,-14.464,47.5487,101,1647,44.78,0,0
2004,1,30,9,15,-14.5093,48.8684,101,522,39.12,0,0
2004,1,30,9,30,-14.3885,48.8758,104,2304,35.23,0,0
2004,1,30,9,45,-14.2064,48.8605,102,594,29.43,0,0
2004,1,30,10,0,-14.1317,47.5332,156,342,34.41,0,0
2004,1,30,10,15,-14.1708,47.8031,167,171,32.65,0,0
2004,1,30,10,30,-14.2049,47.9184,178,20376,32.7,0,0
2004,1,30,10,45,-13.9982,48.0517,214,900,24.7,0,0
2004,1,30,11,0,-14.142,47.8441,127,297,31.3,0,0
2004,1,30,11,15,-14.1438,47.8964,140,3303,30.87,0,0
2004,1,30,11,30,-13.7482,48.6942,184,1998,14.87,0,0
2004,1,30,11,45,-13.7213,48.7905,111,117,14.76,0,0
2004,1,30,12,0,-14.24,49.8435,236,3735,37.01,0,0
2004,1,30,12,15,-14.2074,49.7761,195,4779,35.61,0,0
2004,1,30,12,30,-14.173,49.6541,181,6741,33.6,0,0
2004,1,30,12,45,-14.1098,49.5758,159,8271,31.4,0,0
2004,1,30,13,0,-13.7765,47.7171,173,9009,21.26,0,0
2004,1,30,13,15,-13.7749,47.6654,130,9774,21.93,0,0
2004,1,30,16,30,-13.9253,47.6658,446,3474,26.4,0,0
2004,1,30,16,45,-13.9523,47.5728,489,882,28.43,0,0
2004,1,30,17,0,-13.9506,47.5212,451,1314,29.07,0,0
2004,1,30,17,30,-13.4104,47.5428,201,8811,15.52,0,0
2004,1,30,18,0,-13.5114,47.8835,339,1035,11.4,0,0
2004,1,30,18,15,-13.5097,47.8315,332,837,12.21,0,0
2004,1,30,18,30,-13.5064,47.7279,285,35379,13.89,0,0
2004,1,30,18,45,-13.9592,47.7802,329,1647,26.08,0,0
2004,1,30,19,0,-13.9575,47.7283,349,1962,26.63,0,0
2004,1,30,19,15,-13.3211,47.5641,147,9207,14.04,0,0
2004,1,30,19,30,-13.2908,47.5543,124,8631,14,0,0
2004,1,30,19,45,-13.834,47.6344,265,29313,24.08,0,0
2004,1,30,20,0,-13.8035,47.6239,206,27855,23.35,0,0
2004,1,30,20,15,-13.8035,47.6239,127,10341,23.35,0,0
2004,1,30,21,30,-14.3793,47.7232,442,6408,40.25,0,1
2004,1,30,21,45,-14.3217,47.8054,446,6705,37.58,0,1
2004,1,30,22,0,-14.2606,47.7834,452,6894,35.78,0,1
2004,1,30,22,15,-14.2014,47.8139,468,6966,33.54,0,1
2004,1,30,22,30,-14.1995,47.7616,430,7362,34,0,1
2004,1,30,22,45,-14.1691,47.7509,386,7560,33.12,0,1
2004,1,30,23,0,-14.0742,47.6154,334,7668,31.62,0,1
2004,1,30,23,15,-14.0437,47.6046,272,8244,30.81,1,1
2004,1,30,23,30,-13.6161,48.3336,272,8019,10.05,1,1
2004,1,30,23,45,-13.6229,48.5452,419,7362,10.44,1,1
2004,1,31,0,0,-13.6229,48.5452,450,2961,10.44,1,1
2004,1,31,0,15,-13.5942,48.5875,344,558,9.85,1,0
2004,1,31,0,30,-13.5839,48.2702,310,7605,9.22,1,0
2004,1,31,0,45,-13.4656,48.3333,345,9936,5,1,0
2004,1,31,1,0,-13.4352,48.3232,346,11484,4,1,0
2004,1,31,1,15,-13.3745,48.3025,323,12969,2,1,0
2004,1,31,1,30,-13.317,48.3869,311,3276,2,1,0
2004,1,31,1,45,-13.2597,48.4722,321,3888,4.47,1,0
2004,1,31,2,0,-13.1448,48.6423,392,17370,10,1,0
2004,1,31,2,15,-13.0858,48.675,441,4203,12.04,0,0
2004,1,31,2,30,-13.0875,48.7282,493,3978,12.81,0,0
2004,1,31,2,45,-13.0892,48.7816,544,4068,13.6,0,0
2004,1,31,3,0,-13.0605,48.8245,507,4392,15,0,0
2004,1,31,3,15,-13.0285,48.7612,442,18990,14.87,0,0
2004,1,31,3,30,-12.9964,48.6974,392,4815,14.87,0,0
2004,1,31,3,45,-12.9661,48.6872,342,18927,15.62,0,0
2004,1,31,4,0,-12.9342,48.6242,306,9657,15.81,0,0
2004,1,31,4,15,-12.8736,48.604,282,10170,17.49,0,0
2004,1,31,4,30,-12.8417,48.5413,260,5229,17.89,0,0
2004,1,31,4,45,-12.8417,48.5413,229,4338,17.89,0,1
2004,1,31,5,0,-12.8114,48.5314,181,4518,18.79,0,1
2004,1,31,5,15,-12.8974,48.4028,142,4851,14.87,0,1
2004,1,31,5,30,-12.8958,48.3505,110,5058,14.56,0,1
2004,1,31,6,45,-13.7765,47.7171,297,1386,21.26,1,1
2004,1,31,7,0,-13.7816,47.8728,283,20655,19.42,1,1
2004,1,31,7,15,-13.6549,47.6755,286,15939,18.44,1,0
2004,1,31,7,30,-13.6296,47.8209,288,22230,15.56,1,0
2004,1,31,7,45,-13.7107,48.4706,306,22779,13.04,1,0
2004,1,31,8,0,-13.7717,48.4924,338,23067,15.03,1,0
2004,1,31,8,15,-13.6447,48.2911,352,9450,11.18,1,0
2004,1,31,8,30,-13.268,48.7371,362,23742,9.22,1,0
2004,1,31,8,45,-13.236,48.6738,355,24057,8.54,1,0
2004,1,31,9,0,-13.6126,48.2281,312,25083,10.44,1,0
2004,1,31,9,15,-13.6684,48.092,286,26811,13.42,0,0
2004,1,31,9,30,-12.9915,48.5385,281,1926,13.04,0,0
2004,1,31,9,45,-13.6633,47.9352,264,2943,15,0,0
2004,1,31,10,0,-13.6312,47.8727,249,3807,14.87,0,0
2004,1,31,10,15,-13.6008,47.8624,234,252,14.14,0,1
2004,1,31,10,30,-13.5704,47.8518,207,4689,13.45,0,0
2004,1,31,10,45,-13.6008,47.8624,179,3159,14.14,0,0
2004,1,31,11,0,-13.5992,47.8106,144,378,14.87,0,0
2004,1,31,11,15,-13.5081,47.7798,121,360,13.04,0,0
2004,1,31,11,30,-13.476,47.7177,102,1350,13.42,0,1
2004,1,31,11,45,-13.2096,47.834,112,315,8.54,0,1
2004,1,31,12,0,-12.7365,50.0028,201,5850,41.68,0,1
2004,1,31,12,15,-12.7061,49.9922,172,6624,42.19,1,1
2004,1,31,12,30,-12.8304,48.1732,155,7128,16.03,0,1
2004,1,31,12,45,-13.4269,48.0609,178,7965,6.4,0,0
2004,1,31,13,0,-13.3932,47.9466,161,2763,7.62,0,0
2004,1,31,13,15,-13.226,48.3563,233,9738,3.61,0,0
2004,1,31,13,30,-13.1956,48.3458,229,10674,4.47,1,0
2004,1,31,13,45,-13.162,48.2306,148,19251,5,1,0
2004,1,31,14,0,-13.2377,48.7271,222,21942,9.49,1,0
2004,1,31,14,15,-13.4352,48.3232,253,24561,4,1,0
2004,1,31,14,30,-13.4032,48.2603,344,26856,3.16,1,0
2004,1,31,14,45,-13.3407,48.187,344,29421,2.24,0,0
2004,1,31,15,0,-13.3088,48.1246,277,32562,3,0,0
2004,1,31,15,15,-13.3761,48.355,218,35622,2.24,0,0
2004,1,31,15,30,-13.1809,47.8758,164,315,8.06,0,0
2004,1,31,15,45,-13.1809,47.8758,116,42390,8.06,0,0
2004,1,31,16,0,-13.3036,48.9082,214,45225,12.04,0,0
2004,1,31,16,15,-13.2565,49.3182,269,48033,20.22,0,0
2004,1,31,16,30,-13.2697,48.7904,264,50922,10.2,0,0
2004,1,31,16,45,-13.268,48.7371,288,52083,9.22,0,0
2004,1,31,17,0,-13.236,48.6738,234,53199,8.54,0,0
2004,1,31,17,15,-13.2664,48.6842,155,56565,8.25,0,0
2004,1,31,17,30,-13.1245,48.9522,122,56880,15.65,0,0
2004,1,31,18,0,-12.8901,49.138,528,8523,24.21,0,0
2004,1,31,18,15,-12.8564,49.0202,545,10332,23.35,0,0
2004,1,31,18,30,-12.8515,48.8599,451,11574,21.26,0,0
2004,1,31,18,45,-12.8163,48.6902,329,12726,20.25,0,0
2004,1,31,19,0,-12.7811,48.5212,192,954,19.7,0,0
2004,1,31,19,15,-12.746,48.3532,130,33714,19.65,0,0
2004,1,31,21,30,-12.7654,48.9895,143,2610,25.5,0,0
2004,1,31,21,45,-12.767,49.0431,146,20115,26.17,0,0
2004,2,1,0,0,-12.8933,49.2456,201,12042,25.81,0,0
2004,2,1,0,15,-12.8614,49.1816,249,9315,25.61,0,0
2004,2,1,0,30,-12.799,49.1071,226,1494,26.17,0,0
2004,2,1,0,45,-12.7367,49.033,161,58473,26.91,0,0
2004,2,1,1,0,-12.9777,49.0608,195,59607,20.81,0,0
2004,2,1,1,15,-12.9827,49.2227,221,58851,23.32,0,0
2004,2,1,1,30,-12.9221,49.2022,183,50760,24.41,0,0
2004,2,1,1,45,-12.8917,49.1916,142,50400,25,0,0
2004,2,1,2,0,-12.8614,49.1816,100,50418,25.61,0,0
2004,2,1,2,45,-13.3391,49.0796,270,4815,15,0,0
2004,2,1,3,0,-13.2478,49.0479,250,42651,15.3,0,0
2004,2,1,3,15,-13.2174,49.0371,231,40410,15.52,0,0
2004,2,1,3,30,-13.1853,48.9732,190,38250,14.87,0,0
2004,2,1,3,45,-13.1853,48.9732,121,35820,14.87,0,0
2004,2,1,4,45,-14.6907,47.9915,276,531,48.38,0,0
2004,2,1,5,0,-14.5412,48.0402,330,801,43.01,0,0
2004,2,1,5,15,-14.4511,48.0588,365,684,39.85,0,0
2004,2,1,5,30,-14.3612,48.0781,310,1071,36.69,0,0
2004,2,1,5,45,-14.0116,47.5426,302,4014,30.61,0,0
2004,2,1,6,0,-14.0166,47.6973,454,4617,28.84,0,0
2004,2,1,6,15,-13.988,47.7391,496,5274,27.46,0,0
2004,2,1,6,30,-13.9897,47.791,469,5922,26.93,0,0
2004,2,1,6,45,-14.0558,47.9689,431,6660,27.31,0,0
2004,2,1,7,0,-14.0916,48.1368,431,7020,27.2,0,0
2004,2,1,7,15,-13.9643,47.9366,384,3015,24.6,0,0
2004,2,1,7,30,-13.8712,47.8523,359,7884,22.47,0,1
2004,2,1,7,45,-13.5942,48.5875,227,5877,9.85,0,1
2004,2,1,8,0,-13.5028,48.5555,258,7128,7.21,0,1
2004,2,1,8,15,-13.3796,48.4609,226,7974,3.61,0,1
2004,2,1,8,30,-13.2563,48.3664,177,8766,2.83,0,0
2004,2,1,8,45,-13.1333,48.2729,171,9432,6.08,0,0
2004,2,1,9,0,-13.0105,48.1807,155,10197,10,0,0
2004,2,1,9,15,-13.4153,47.6974,165,10818,12.65,0,0
2004,2,1,9,30,-13.3564,47.7291,129,11223,11.18,1,0
2004,2,1,9,45,-13.4302,48.1656,111,11790,5,1,0
2004,2,1,10,0,-13.3695,48.1451,118,6804,3.61,1,0
2004,2,1,10,15,-13.3088,48.1246,125,12807,3,1,0
2004,2,1,10,30,-13.248,48.104,140,117,3.61,0,0
2004,2,1,10,45,-13.4065,48.3652,149,13941,3.16,0,0
2004,2,1,11,0,-13.3457,48.3447,152,207,1.41,0,0
2004,2,1,11,15,-13.2546,48.3137,151,14454,2.24,0,0
2004,2,1,11,30,-13.1939,48.2931,129,14337,4.12,0,0
2004,2,1,11,45,-13.7191,47.8001,294,486,18.44,0,0
2004,2,1,12,0,-13.6245,47.6653,277,12348,17.8,0,0
2004,2,1,12,15,-13.5301,47.5315,265,3591,17.89,0,0
2004,2,1,12,45,-13.785,47.977,263,234,18.36,0,0
2004,2,1,13,0,-13.6937,47.9455,284,1224,15.81,0,0
2004,2,1,13,15,-13.5704,47.8518,231,2277,13.45,0,0
2004,2,1,13,30,-13.6279,47.7689,239,4473,16.28,0,0
2004,2,1,13,45,-13.5048,47.6763,262,3987,14.76,0,0
2004,2,1,14,0,-13.3228,47.6157,214,4455,13.04,0,0
2004,2,1,14,15,-13.1697,47.5147,171,4986,14.56,0,0
2004,2,2,3,15,-14.8257,47.526,377,14562,56.8,0,0
2004,2,2,3,45,-14.7069,47.5852,316,13266,52.33,0,0
2004,2,2,4,0,-14.6799,47.6779,273,24174,50.57,0,0
2004,2,2,4,15,-14.5898,47.6964,230,11340,47.42,0,0
2004,2,2,4,30,-14.4981,47.6633,193,10854,44.72,0,0
2004,2,2,4,45,-14.4369,47.6414,153,23355,42.94,0,0
2004,2,2,6,30,-14.9762,49.2093,101,15696,54.33,0,0
2004,2,2,6,45,-14.8858,49.2274,96,15606,51.48,0,0
2004,2,2,7,0,-14.8042,47.7748,185,15534,53.85,0,0
2004,2,2,7,45,-14.3488,47.7124,98,16155,39.36,0,0
2004,2,3,6,15,-14.9539,47.7276,140,9063,59.24,0,0
2004,2,3,7,45,-14.6439,47.5112,128,1530,51,0,0
2004,2,3,16,30,-12.8851,48.977,145,180,21.93,0,0
2004,2,3,16,45,-12.7925,48.8931,154,261,23.43,0,0
2004,2,3,17,0,-12.7286,48.766,154,288,23.85,0,0
2004,2,3,17,15,-12.6362,48.6832,148,315,25.94,0,0
2004,2,4,14,0,-13.2892,47.503,135,162,15,0,0
2004,2,4,14,15,-13.2957,47.7088,161,432,11,0,0
2004,2,4,14,30,-13.2972,47.7602,220,549,10,0,0
2004,2,4,14,45,-13.3358,48.0302,170,792,5.1,0,0
2004,2,4,15,0,-13.3949,47.9987,182,648,6.71,0,0
2004,2,4,15,15,-13.6534,48.5558,144,1413,11.4,0,0
2004,2,4,15,30,-13.5889,48.4282,180,1359,9.06,0,0
2004,2,4,15,45,-13.6229,48.5452,157,1386,10.44,0,0
2004,2,4,16,0,-13.4574,49.0149,141,1089,13.6,0,0
2004,2,4,16,15,-13.6637,48.8757,107,468,14.21,0,0
2004,2,4,16,30,-12.7605,47.8421,303,963,18.68,0,0
2004,2,4,16,45,-12.7923,47.9034,293,1332,17.46,0,0
2004,2,4,17,0,-13.1853,48.9732,135,297,14.87,0,0
2004,2,4,17,15,-13.2107,48.8233,107,144,11.7,0,0
2004,2,4,17,30,-12.8066,48.3733,179,1872,17.72,0,0
2004,2,4,17,45,-12.8656,48.3407,119,927,15.52,0,0
2004,2,4,18,0,-12.6792,48.1244,97,369,21.02,0,0
2004,2,4,18,15,-12.7925,48.8931,141,180,23.43,0,0
2004,2,4,18,30,-12.5917,48.1999,153,1116,24.19,0,0
2004,2,4,18,45,-12.571,48.505,164,1647,26.57,0,0
2004,2,4,19,0,-12.5964,48.357,143,1485,24.74,0,0
2004,2,4,19,15,-12.5949,48.3044,112,567,24.52,0,0
2004,2,5,11,45,-13.4471,48.6937,126,135,8.06,0,0
2004,2,5,12,30,-12.8818,48.8701,135,423,20.52,0,0
2004,2,5,12,45,-12.8801,48.8166,150,639,19.85,0,0
2004,2,5,13,0,-12.9088,48.7734,134,540,18.44,0,0
2004,2,5,13,15,-12.9375,48.7306,116,189,17.03,0,0
2004,2,13,12,45,-14.165,48.5287,183,207,28.02,0,0
2004,2,13,13,0,-14.165,48.5287,115,468,28.02,0,0
2004,2,13,13,15,-14.1632,48.4752,153,2907,28.07,0,0
2004,2,13,13,45,-14.282,48.4142,104,1089,32.25,0,0
2004,2,13,14,0,-13.1938,49.2422,161,171,19.65,0,0
2004,2,13,14,15,-13.2225,49.1988,204,270,18.44,0,0
2004,2,13,14,30,-13.253,49.2097,183,351,18.25,0,0
2004,2,13,14,45,-13.2834,49.2203,168,297,18.11,0,0
2004,2,13,15,0,-13.2243,49.2531,126,198,19.42,0,0
2004,2,13,15,15,-13.1938,49.2422,141,171,19.65,0,0
2004,2,13,15,30,-13.2243,49.2531,165,657,19.42,0,0
2004,2,13,15,45,-13.2243,49.2531,140,126,19.42,0,0
2004,2,14,16,15,-13.6726,49.1452,126,207,17.8,0,0
2004,2,14,16,30,-13.6403,49.08,115,234,16.4,0,0
2004,2,14,16,45,-13.6045,48.9077,138,144,13.45,0,0
2004,2,14,17,30,-13.2056,48.6632,200,288,8.94,0,0
2004,2,14,17,45,-13.1752,48.6527,199,360,9.43,0,0
2004,2,14,18,0,-13.2039,48.6101,151,306,8.06,0,0
2004,2,14,18,15,-13.2343,48.6207,141,1890,7.62,0,0
2004,2,14,18,30,-13.2664,48.6842,156,648,8.25,0,0
2004,2,14,18,45,-13.2664,48.6842,150,189,8.25,0,0
2004,2,15,9,45,-13.1364,49.3293,128,306,22.14,0,0
2004,2,15,10,0,-12.9861,49.3309,173,558,25.06,0,0
2004,2,15,10,15,-12.895,49.2997,225,693,26.63,0,0
2004,2,15,10,30,-13.0165,49.3415,158,1314,24.6,0,0
2004,2,15,10,45,-13.6726,49.1452,204,1521,17.8,0,0
2004,2,15,11,0,-13.7031,49.1561,242,828,18.44,0,0
2004,2,15,11,15,-13.7929,49.1349,221,1197,19.85,0,0
2004,2,15,11,30,-13.0435,49.2437,172,3186,22.36,0,0
2004,2,15,11,45,-13.0131,49.2332,135,4797,22.83,0,0
